     Protons     Neutrons     Experimental BE              Experimental Error            Theory BE                   Theory Error
          18          13  -224.79755000000000       0.18600000000000000       -229.02507441422949        4.5803129778781065E-007
          18          14  -246.38580600000000        1.7600000000000001E-003  -246.98872928372256        3.2482173825156929E-007
          18          15  -261.64106500000003        3.9599999999999998E-004  -262.18059243617870        2.5344205561290247E-007
          18          16  -278.70639799999998        6.7999999999999999E-005  -277.86395480284830        2.3802657575941862E-007
          18          17  -291.44668500000000        6.6500000000000001E-004  -290.99032407900137        2.3827126941024630E-007
          18          18  -306.70227399999999        3.6000000000000001E-005  -304.67110006691951        2.4553404742353915E-007
          18          19  -315.48969299999999        2.2200000000000000E-004  -315.97973360074224        2.3737998403667869E-007
          18          20  -327.32819000000001        1.9000000000000001E-004  -327.89155915506183        2.2661143822141978E-007
          18          21  -333.92687200000000        4.9919999999999999E-003  -337.59151372947684        2.0567162845331440E-007
          18          22  -343.79590999999999        9.9999999999999995E-007  -347.93225550011118        1.9654995129130252E-007
          18          23  -349.89480200000003        3.2800000000000000E-004  -356.20107590876239        2.0441280550851504E-007
          18          24  -359.32129600000002        5.7959999999999999E-003  -365.13938192866561        2.4533163911377432E-007
          18          25  -364.97974099999999        5.2890000000000003E-003  -372.12878941861152        3.1343354217803733E-007
          18          26  -373.71451000000002        1.5839999999999999E-003  -379.80928245179945        4.0157406919685756E-007
          18          27  -378.88339000000002        4.9500000000000000E-004  -385.64969828342174        5.0605083494354882E-007
          18          28  -386.95682399999998        1.1039999999999999E-003  -392.19711651682439        6.1959676359351278E-007
          18          29  -390.62153799999999        1.1280000000000001E-003  -397.00128024752144        7.4423842277313614E-007
          18          30  -395.60788600000001       0.30739200000000000       -402.52379917557670        8.7331210535161866E-007
          18          31  -398.60055000000000       0.39200000000000002       -406.38968083979034        1.0108892490808129E-006
          18          32  -402.78555000000000       0.50000000000000000       -410.98159528898873        1.1504347104698551E-006
          18          33  -404.21154999999999       0.61199999999999999       -413.99475409233077        1.2968206100716253E-006
          18          34  -406.88555000000002       0.62400000000000000       -417.73865745903220        1.4435935550579449E-006
          18          35  -406.86655000000002       0.68899999999999995       -419.97416416169926        1.5959893984242245E-006
          19          13  -222.28755600000000       0.41599999999999998       -227.81058691173686        6.1422989956503844E-007
          19          14  -244.41455600000000       0.19800000000000001       -246.83493760520471        4.2271444179888952E-007
          19          15  -260.76355599999999       0.20399999999999999       -263.10434149022171        3.2878843600598054E-007
          19          16  -278.78795600000001        5.2499999999999997E-004  -279.81003065486732        2.4849961360301467E-007
          19          17  -293.10343999999998        3.2400000000000001E-004  -293.97142921908693        2.6101557793706306E-007
          19          18  -308.55789499999997        1.1100000000000000E-004  -308.63518792254126        2.4055364934350343E-007
          19          19  -320.62975999999998        1.9000000000000001E-004  -320.93641112389111        2.6733321362078029E-007
          19          20  -333.70753100000002        9.9999999999999995E-007  -333.79187925061132        2.4081288647808920E-007
          19          21  -341.50715600000001        4.0000000000000003E-005  -344.44276718976045        2.5019794527871885E-007
          19          22  -351.60250800000000        9.9999999999999995E-007  -355.68847735327404        2.0919188595177915E-007
          19          23  -359.13630799999999        1.2600000000000000E-004  -364.86782162354143        2.1885472861006487E-007
          19          24  -368.76101599999998        4.2999999999999999E-004  -374.67352088946149        1.9426614182580197E-007
          19          25  -376.03840000000002        4.4000000000000002E-004  -382.53457572602156        2.4409366185790875E-007
          19          26  -384.94388600000002        5.4000000000000001E-004  -391.04625594562998        2.7831319660671462E-007
          19          27  -391.81348800000001        7.3600000000000000E-004  -397.72113693216158        3.7034949722432292E-007
          19          28  -400.18286899999998        1.4100000000000000E-003  -405.06506064206093        4.4979703054291031E-007
          19          29  -404.82669199999998        7.6800000000000002E-004  -410.66827624057771        5.6419329287180067E-007
          19          30  -410.22498200000001        7.8399999999999997E-004  -416.95421856362623        6.6889156720031130E-007
          19          31  -414.41265600000003        7.7499999999999999E-003  -421.58552289861677        7.9679793420123773E-007
          19          32  -419.27235500000000        1.3056000000000000E-002  -426.90939852504800        9.1711072484673004E-007
          19          33  -421.96506399999998        3.3540000000000000E-002  -430.65611018159910        1.0542920307068521E-006
          19          34  -425.19450000000001       0.11177700000000000       -435.10211534953135        1.1850696641912028E-006
          19          35  -425.98955599999999       0.59399999999999997       -438.04101368311842        1.3288138119047188E-006
